,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
74,5064719230045815,5885437471,24年08月07日 13:25,"<img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" /><img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" /><img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" />宝子，有个「朱伟老师」的公众号上。有福州大学专业课真题资料和直系，很方便就能弄到，希望有帮到你",来自重庆,5064726300067364,1,0,[抱抱][抱抱][抱抱]宝子，有个「朱伟老师」的公众号上。有福州大学专业课真题资料和直系，很方便就能弄到，希望有帮到你,7932832826,用户7932832826,https://weibo.com/u/7932832826,,其他,m,3,6,0,0,0,0,0,nan
75,5064719230045815,5885437471,24年08月07日 12:57,"你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; <a target=""_blank"" href=""https://weibo.com/p/100808f88096b160bbfdbc1f3865cd93ebdb33""><img class=""icon-link"" title=""#福州大学考研[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>福州大学考研超话</a>",nan,5064719249707679,0,0,你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #福州大学考研[超话]#,5878659096,超话社区,https://weibo.com/u/5878659096,,北京,m,237742259,1720,27051,"2,912,301","5,990,786","57,364,835","66,267,922",超话社区官方微博
76,5064719230045815,5885437471,24年08月07日 13:43,"我有个朋友在读，可以互关推你问问看呀<img alt=""[上课了]"" title=""[上课了]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/0f/2022_Forclass_org.png"" />",来自河南,5064730823099096,0,0,我有个朋友在读，可以互关推你问问看呀[上课了],7610955144,高高不糟糕-,https://weibo.com/u/7610955144,希望嘴里的碎碎念念变成岁岁年年,浙江,f,40,655,1144,835,2,786,"1,623",nan
77,5064719230045815,5885437471,24年08月07日 12:57,"有的，我私你了<img alt=""[送花花]"" title=""[送花花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Flowers_org.png"" />可以看下哦",来自北京,5064719418789695,0,0,有的，我私你了[送花花]可以看下哦,7788074952,煲仔_da_七小七,https://weibo.com/u/7788074952,,北京,f,5446,12587,324,98,0,109,207,nan
78,5064719230045815,5885437471,24年08月07日 12:57,"冲鸭，学长学姐在线等你提问！<img alt=""[加油]"" title=""[加油]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9f/2018new_jiayou_org.png"" /><img alt=""[加油]"" title=""[加油]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9f/2018new_jiayou_org.png"" />",来自北京,5064719360333032,0,0,冲鸭，学长学姐在线等你提问！[加油][加油],6171489140,葱葱大眼仔,https://weibo.com/u/6171489140,,北京,m,37256,7,12,"5,204","7,571","20,915","33,690",校园博主
79,5064719230045815,5885437471,24年08月07日 17:21,"<a href=/n/懿婧檸苒 usercard=""name=@懿婧檸苒"">@懿婧檸苒</a>：楼上全机构推子 不建议报班以及用资料   去年难度还好  我毕业了 你问问直系学姐的V：yyqw1166",来自四川,5064785807282695,0,0,@懿婧檸苒：楼上全机构推子 不建议报班以及用资料   去年难度还好  我毕业了 你问问直系学姐的V：yyqw1166,7397162791,懿婧檸苒,https://weibo.com/u/7397162791,LIMYOONA  追星自由🥑快乐至上🍕 喜欢美女帅哥🧀 无粉籍✘,安徽,f,3749,481,199,"7,298","5,063",708,"13,069",nan
80,5064719230045815,5885437471,24年08月07日 16:18,私信我吧 可以的 我这有点小小的经验,来自山东,5064769839565911,0,0,私信我吧 可以的 我这有点小小的经验,6470399285,xiexieniya,https://weibo.com/u/6470399285,,山东 德州,m,79,109,1,2,0,0,2,nan
81,4927735660810508,6604070528,23年07月26日 12:53,1,来自山东,4927735682828134,5,0,1,6778362065,柿不柿有猫饼哦,https://weibo.com/u/6778362065,,其他,f,932,107,0,0,0,0,0,nan
82,4927735660810508,6604070528,23年07月26日 12:58,是24考吗,来自山东,4927736873225711,1,1,是24考吗,5333782944,我的小狗叫桃桃,https://weibo.com/u/5333782944,噜噜啦啦,其他,f,2352,67,20,16,3,28,47,nan
83,4927735660810508,6604070528,23年07月26日 12:56,有真题和笔记出,来自湖南,4927736492067713,4,0,有真题和笔记出,7856928656,别让眼泪湿了眶,https://weibo.com/u/7856928656,,湖南 衡阳,f,26,79,0,0,0,0,0,nan
84,4927735660810508,6604070528,23年07月31日 17:01,"有呀<img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" /><img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />可以帮忙",来自内蒙古,4929610154778637,0,0,有呀[打call][打call]可以帮忙,3905854678,只会比ye呀,https://weibo.com/u/3905854678,,内蒙古 包头,f,5977,7507,31,45,0,111,156,nan
85,4927735660810508,6604070528,24年11月01日 13:56,某宝搜索“学长学姐考研联盟”，店内搜索对应专业课即可,来自广东,5095899554386786,0,0,某宝搜索“学长学姐考研联盟”，店内搜索对应专业课即可,2742949142,学长学姐考研巴士_,https://weibo.com/u/2742949142,淘宝店铺：学长学姐考研巴士，获取专业课资料及学长学姐联系方式,广东 深圳,m,19,528,38,6,0,7,13,nan
86,4927735660810508,6604070528,23年07月31日 15:04,"这里这里<img alt=""[举手]"" title=""[举手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2022_raisehand_org.png"" /><img alt=""[举手]"" title=""[举手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2022_raisehand_org.png"" />",来自内蒙古,4929580727800124,0,0,这里这里[举手][举手],7404914010,辛弟瑞拉啊啊385,https://weibo.com/u/7404914010,,其他,m,1110,1342,10,53,0,46,99,nan
87,4927735660810508,6604070528,23年07月26日 13:22,"在gz号【小南学长】有资料和网课，也有很多学长学姐上传他们的笔记等资料，可以关注一下的<img alt=""[给你小心心]"" title=""[给你小心心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/ca/qixi2018_xiaoxinxin_org.png"" />",来自江苏,4927742963091625,0,0,在gz号【小南学长】有资料和网课，也有很多学长学姐上传他们的笔记等资料，可以关注一下的[给你小心心],6309915937,dkdkddkddmmdmdmd,https://weibo.com/u/6309915937,,其他,f,35,194,65,9,0,0,9,nan
88,4927735660810508,6604070528,23年09月03日 17:01,你可以到24的群里问问，417685767,来自广东,4941931224236604,0,0,你可以到24的群里问问，417685767,2759483853,学长学姐考研成硕,https://weibo.com/u/2759483853,淘宝店铺：学长学姐考研成硕，获取考研专业课复习资料以及直系学长学姐联系方式！,山东,f,7,66,29,53,15,11,79,nan
89,4927735660810508,6604070528,23年08月11日 14:23,"我知道一个考研群，你可以进群看看，希望对你有帮助634594089<img alt=""[举手]"" title=""[举手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2022_raisehand_org.png"" /><img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" />",来自黑龙江,4933556562301153,0,0,我知道一个考研群，你可以进群看看，希望对你有帮助634594089[举手][嘻嘻],7835834782,蜡笔小小心---,https://weibo.com/u/7835834782,,黑龙江 哈尔滨,f,86,79,16,13,0,4,17,nan
90,4927735660810508,6604070528,23年07月27日 13:53,同学你好，本人已上岸可辅导可答疑出资料有求必应，提供真题资料报录比初复试调剂信息，帮助同学们进行专业课辅导，本人已带很多同学成功上岸，全程跟进，私信 OR WeChart：ozzzing 有近三年报录比真题免费答疑择专业，本人gz号【福大研刊】提供本专业最新考研信息，考研qun：512596893,来自贵州,4928113190895696,0,0,同学你好，本人已上岸可辅导可答疑出资料有求必应，提供真题资料报录比初复试调剂信息，帮助同学们进行专业课辅导，本人已带很多同学成功上岸，全程跟进，私信 OR WeChart：ozzzing 有近三年报录比真题免费答疑择专业，本人gz号【福大研刊】提供本专业最新考研信息，考研qun：512596893,7644256223,上岸求是,https://weibo.com/u/7644256223,,河北,m,229,78,2813,"1,299",29,217,"1,545",上岸求是官方账号
91,4927735660810508,6604070528,23年07月26日 16:24,"需要详细咨询关于考研问题、寻找研友、学长学姐的小伙伴们，都可以进去我们考研企鹅qun 534594089<img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />",来自黑龙江,4927788873945722,0,0,需要详细咨询关于考研问题、寻找研友、学长学姐的小伙伴们，都可以进去我们考研企鹅qun 534594089[打call],7835834782,蜡笔小小心---,https://weibo.com/u/7835834782,,黑龙江 哈尔滨,f,86,79,16,13,0,4,17,nan
92,4934303006592201,5023930256,23年08月13日 15:53,"有认识22上岸的学长学姐 可以帮你问一下 看看能不能帮到你<img alt=""[吃瓜]"" title=""[吃瓜]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/01/2018new_chigua_org.png"" />",来自广东,4934303958176732,2,0,有认识22上岸的学长学姐 可以帮你问一下 看看能不能帮到你[吃瓜],6502316378,Silentboy--,https://weibo.com/u/6502316378,,广东,m,94,189,3,0,0,1,1,nan
93,4934303006592201,5023930256,23年08月14日 17:08,"这里这里<img alt=""[举手]"" title=""[举手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2022_raisehand_org.png"" /><img alt=""[举手]"" title=""[举手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2022_raisehand_org.png"" />",来自内蒙古,4934685132850556,0,0,这里这里[举手][举手],6352627404,椰子_票,https://weibo.com/u/6352627404,记得关注在说话🥲,内蒙古,f,2679,2484,18,102,1,159,262,nan
94,4934303006592201,5023930256,23年08月13日 19:50,"你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; <a target=""_blank"" href=""https://weibo.com/p/100808f88096b160bbfdbc1f3865cd93ebdb33""><img class=""icon-link"" title=""#福州大学考研[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>福州大学考研超话</a>",nan,4934363534329783,0,0,你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #福州大学考研[超话]#,5878659096,超话社区,https://weibo.com/u/5878659096,,北京,m,237742259,1720,27051,"2,912,301","5,990,786","57,364,835","66,267,922",超话社区官方微博
95,4934303006592201,5023930256,23年08月17日 13:43,"有今年会计学第一和企管第一搞的<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自福建,4935720886079087,0,0,有今年会计学第一和企管第一搞的[doge],7205948725,hhh你猜hhh,https://weibo.com/u/7205948725,,福建,m,0,238,8,36,1,150,187,nan
96,4934303006592201,5023930256,23年08月13日 16:55,集美，公主号【小南学长】上有你需要的资料和网课，都是往届学长学姐上传的，可以关注领取哦，希望有帮到你！,来自广西,4934319707521867,0,0,集美，公主号【小南学长】上有你需要的资料和网课，都是往届学长学姐上传的，可以关注领取哦，希望有帮到你！,7764757315,只吃香辣小龙虾味薯片,https://weibo.com/u/7764757315,咨询前请先关注我，不回复未关注人的消息。,北京,f,3802,266,16,115,0,189,304,nan
97,4934303006592201,5023930256,23年08月13日 16:32,滴滴我,来自江苏,4934313907588170,0,0,滴滴我,7850525496,Dimple_tender,https://weibo.com/u/7850525496,,其他,f,125,248,6,0,0,6,6,nan
98,4934303006592201,5023930256,23年08月13日 16:16,私我,来自江苏,4934309830461267,0,0,私我,7840098988,一箩筐星星12345,https://weibo.com/u/7840098988,简简单单的幸福,其他,f,1403,2938,1,3,0,19,22,nan
99,4934303006592201,5023930256,23年08月13日 15:58,"已上岸<img alt=""[笑而不语]"" title=""[笑而不语]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/2d/2018new_xiaoerbuyu_org.png"" />资料都还有<img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" />可以分享预览试看<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />加油",来自四川,4934305145427132,0,0,已上岸[笑而不语]资料都还有[鲜花]可以分享预览试看[心]加油,5336823306,杁伱心,https://weibo.com/u/5336823306,耿直！,四川 成都,f,376,731,18,81,1,28,110,nan
100,4887795985023453,5971773887,24年05月26日 15:05,可以辅导专业课吗,来自江西,5038297160354309,2,0,可以辅导专业课吗,6333616152,抹茶麻薯团子a,https://weibo.com/u/6333616152,,山东,f,147,86,1,0,0,4,4,nan
101,4887795985023453,5971773887,23年04月07日 08:43,"求<img alt=""[爱你]"" title=""[爱你]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f6/2018new_aini_org.png"" /><img alt=""[爱你]"" title=""[爱你]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f6/2018new_aini_org.png"" />",来自福建,4887810119566975,2,0,求[爱你][爱你],5846290510,红烧渣牛,https://weibo.com/u/5846290510,没啥可介绍的,福建,f,5,110,3,0,0,3,3,nan
102,4887795985023453,5971773887,24年06月24日 17:06,可辅导846初试嘛,来自河南,5048836871688323,1,0,可辅导846初试嘛,7909683713,星星1y1,https://weibo.com/u/7909683713,,其他,f,84,33,0,0,0,0,0,nan
103,4887795985023453,5971773887,23年04月14日 20:39,你好 请问出复试资料吗,来自重庆,4890527143038622,1,0,你好 请问出复试资料吗,5676286301,鱼里鱼7_,https://weibo.com/u/5676286301,绝对的服从,重庆,f,150,173,1232,694,5,471,"1,170",nan
104,4887795985023453,5971773887,23年04月07日 15:38,还有其他公共课资料可关注xhs：大步向前走吖,来自浙江,4887914646081124,0,0,还有其他公共课资料可关注xhs：大步向前走吖,5971773887,奶黄贝果_,https://weibo.com/u/5971773887,未来的模样,福建 泉州,f,186,340,210,200,1,317,518,nan
105,4887795985023453,5971773887,23年10月28日 19:45,"求<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />",来自重庆,4961903753300188,3,0,求[泪][泪][泪],7629766098,桓宝5776,https://weibo.com/u/7629766098,,其他,m,1,8,0,0,0,0,0,nan
106,4887795985023453,5971773887,23年06月20日 23:47,有偿求,来自安徽,4914854340856142,1,0,有偿求,5596431966,吉布斯也想睡觉睡觉,https://weibo.com/u/5596431966,爱好所有有趣的事情，不辜负任何对自己好的人，,安徽 宿州,m,4,33,25,0,0,14,14,nan
107,4887795985023453,5971773887,23年04月07日 08:39,"求<img alt=""[送花花]"" title=""[送花花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Flowers_org.png"" />",来自河南,4887809007289252,3,0,求[送花花],7616106996,EmmA77097,https://weibo.com/u/7616106996,我的小世界,其他,f,5,3,73,10,0,8,18,nan
108,4887795985023453,5971773887,24年02月04日 22:21,求辅导846，已私信,来自甘肃,4997819556956355,0,0,求辅导846，已私信,2384931231,蝶飞飘絮,https://weibo.com/u/2384931231,,其他,f,1456,12002,61,nan,nan,nan,nan,nan
109,4887795985023453,5971773887,23年04月07日 07:47,"你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; <a target=""_blank"" href=""https://weibo.com/p/100808f88096b160bbfdbc1f3865cd93ebdb33""><img class=""icon-link"" title=""#福州大学考研[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>福州大学考研超话</a>",nan,4887795984762871,0,0,你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #福州大学考研[超话]#,5878659096,超话社区,https://weibo.com/u/5878659096,,北京,m,237742259,1720,27051,"2,912,301","5,990,786","57,364,835","66,267,922",超话社区官方微博
110,4887795985023453,5971773887,23年07月07日 14:35,你好，请问可以接初试辅导吗，求私,来自湖南,4920876115432610,0,0,你好，请问可以接初试辅导吗，求私,5909142471,nihengtebie,https://weibo.com/u/5909142471,,湖南 长沙,m,499,184,1,0,0,0,0,nan
111,5087913945075714,7773457996,24年10月10日 13:04,"你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; <a target=""_blank"" href=""https://weibo.com/p/100808f88096b160bbfdbc1f3865cd93ebdb33""><img class=""icon-link"" title=""#福州大学考研[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>福州大学考研超话</a>",nan,5087913950315478,0,0,你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #福州大学考研[超话]#,5878659096,超话社区,https://weibo.com/u/5878659096,,北京,m,237742259,1720,27051,"2,912,301","5,990,786","57,364,835","66,267,922",超话社区官方微博
112,5087913945075714,7773457996,24年10月10日 13:17,需要帮助吗？,来自内蒙古,5087917213745646,0,0,需要帮助吗？,6297675187,xyjsijsheh,https://weibo.com/u/6297675187,既然上岸了，就不提海里的事了,其他,f,333,1327,6,10,0,9,19,nan
113,5087913945075714,7773457996,24年10月10日 13:11,互关宝子,来自内蒙古,5087915635900924,0,0,互关宝子,5694465021,S_cuuuuuut,https://weibo.com/u/5694465021,愿有人不怕天黑和鬼 只怕你心酸皱眉 ​​​🆒,内蒙古 包头,f,604,1976,10,13,0,7,20,nan
114,5087913945075714,7773457996,24年10月10日 13:05,"考研er集合啦！<img alt=""[加油]"" title=""[加油]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9f/2018new_jiayou_org.png"" /><img alt=""[加油]"" title=""[加油]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9f/2018new_jiayou_org.png"" />",来自北京,5087914117565418,0,0,考研er集合啦！[加油][加油],6171489140,葱葱大眼仔,https://weibo.com/u/6171489140,,北京,m,37256,7,12,"5,204","7,571","20,915","33,690",校园博主
115,5087913945075714,7773457996,24年10月10日 13:04,24上岸🉑分享推荐,来自北京,5087914013230990,0,0,24上岸🉑分享推荐,5338901547,极品双面小乌龟,https://weibo.com/u/5338901547,她与她相爱,北京,f,232,1326,3,2,0,1,3,nan
116,5087913945075714,7773457996,24年10月10日 14:15,私我,来自广东,5087931867859648,0,0,私我,7927617282,清风明月来love,https://weibo.com/u/7927617282,,江西 上饶,f,333,1356,1,0,0,3,3,nan
117,5087913945075714,7773457996,24年10月16日 14:07,"宝子！公管/行管交流小组882836972，可以进去问问看～<img alt=""[春游家族]"" title=""[春游家族]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/b6/2021_YoungFamily_org.png"" />",来自江苏,5090104068538561,0,0,宝子！公管/行管交流小组882836972，可以进去问问看～[春游家族],7848176711,阿华田波波冰66,https://weibo.com/u/7848176711,,江苏 南京,f,36,159,50,19,0,12,31,nan
118,5087913945075714,7773457996,24年10月10日 17:27,"可以分享滴滴<img alt=""[举手]"" title=""[举手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2022_raisehand_org.png"" /><img alt=""[举手]"" title=""[举手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2022_raisehand_org.png"" />",来自河北,5087980069586871,0,0,可以分享滴滴[举手][举手],7457287458,用户7457287458,https://weibo.com/u/7457287458,,其他,m,102,74,4,5,0,13,18,nan
119,5069928988674639,2079660797,24年08月21日 22:04,意愿带课者可加微smileangel927 详谈哈！,来自天津,5069930455633983,0,0,意愿带课者可加微smileangel927 详谈哈！,2079660797,淡色阳光宝贝,https://weibo.com/u/2079660797,坚持自己的信念大步向前走,天津 和平区,f,154,688,1078,"1,054",70,88,"1,212",nan
120,5069928988674639,2079660797,24年08月21日 21:58,"你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; <a target=""_blank"" href=""https://weibo.com/p/100808f88096b160bbfdbc1f3865cd93ebdb33""><img class=""icon-link"" title=""#福州大学考研[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>福州大学考研超话</a>",nan,5069928992342047,0,0,你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #福州大学考研[超话]#,5878659096,超话社区,https://weibo.com/u/5878659096,,北京,m,237742259,1720,27051,"2,912,301","5,990,786","57,364,835","66,267,922",超话社区官方微博
121,5025240696753405,7312537638,24年04月20日 18:24,"你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; <a target=""_blank"" href=""https://weibo.com/p/100808f88096b160bbfdbc1f3865cd93ebdb33""><img class=""icon-link"" title=""#福州大学考研[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>福州大学考研超话</a>",nan,5025301252019363,0,0,你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #福州大学考研[超话]#,5878659096,超话社区,https://weibo.com/u/5878659096,,北京,m,237742259,1720,27051,"2,912,301","5,990,786","57,364,835","66,267,922",超话社区官方微博
122,5025240696753405,7312537638,24年05月31日 11:47,"我是这个学姐这问到的,v是：yanlupinbo 或者去gongzhong号【福师兄读研记】看看报录比专业课视频考研实时信息哦",来自福建,5040059418149776,0,0,"我是这个学姐这问到的,v是：yanlupinbo 或者去gongzhong号【福师兄读研记】看看报录比专业课视频考研实时信息哦",7643421624,上岸指航,https://weibo.com/u/7643421624,,河北 保定,f,192,56,2115,"2,383",19,132,"2,534",上岸指航官方微博
123,5022667768594577,7650365821,24年04月13日 12:21,"互关<img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />学长推你",来自山东,5022673172431975,0,0,互关[打call]学长推你,7752569495,早安懒羊羊i-0,https://weibo.com/u/7752569495,,山东 德州,f,1163,687,5,5,0,5,10,nan
124,5022667768594577,7650365821,24年04月13日 13:02,"互关<img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />可以咨询",来自山东,5022683648231707,0,0,互关[打call]可以咨询,6121775834,半岛茶iuovo,https://weibo.com/u/6121775834,,山东 青岛,f,141,99,7,2,0,17,19,nan
125,5022667768594577,7650365821,24年04月13日 12:29,有的互关,来自山东,5022675388596825,0,0,有的互关,7645878637,陪阿文长大吧,https://weibo.com/u/7645878637,"""你可以永远相信刘耀文″",河南 郑州,f,182,398,3,3,0,5,8,nan
126,5022667768594577,7650365821,24年05月31日 11:47,"我是这个学姐这问到的,v是：yanlupinbo 或者去gongzhong号【福师兄读研记】看看报录比专业课视频考研实时信息哦",来自福建,5040059453801560,0,0,"我是这个学姐这问到的,v是：yanlupinbo 或者去gongzhong号【福师兄读研记】看看报录比专业课视频考研实时信息哦",7643421624,上岸指航,https://weibo.com/u/7643421624,,河北 保定,f,192,56,2115,"2,383",19,132,"2,534",上岸指航官方微博
127,5012971264671870,5031573409,24年03月17日 17:49,"你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; <a target=""_blank"" href=""https://weibo.com/p/100808f88096b160bbfdbc1f3865cd93ebdb33""><img class=""icon-link"" title=""#福州大学考研[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>福州大学考研超话</a>",nan,5012971264673842,0,0,你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #福州大学考研[超话]#,5878659096,超话社区,https://weibo.com/u/5878659096,,北京,m,237742259,1720,27051,"2,912,301","5,990,786","57,364,835","66,267,922",超话社区官方微博
128,5012136762018851,6612826780,24年03月15日 10:33,有的，你可以尝试一下附近的酒店,来自罗伯特,5012136834633240,0,0,有的，你可以尝试一下附近的酒店,5762999670,评论罗伯特,https://weibo.com/u/5762999670,微博官方认证机器人,海外,f,1385781,18,83,"279,716","43,972","695,684","1,019,372",互联网科技博主
129,5012136762018851,6612826780,24年03月15日 10:33,"你好，你感兴趣的“考研复试”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; <a target=""_blank"" href=""https://weibo.com/p/100808465b56105c4e5c15b833f58c112c59e3""><img class=""icon-link"" title=""#考研复试[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>考研复试超话</a>",nan,5012136767521312,0,0,你好，你感兴趣的“考研复试”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #考研复试[超话]#,5878659096,超话社区,https://weibo.com/u/5878659096,,北京,m,237742259,1720,27051,"2,912,301","5,990,786","57,364,835","66,267,922",超话社区官方微博
130,5011500951670410,5944443734,24年03月13日 20:27,"你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; <a target=""_blank"" href=""https://weibo.com/p/100808f88096b160bbfdbc1f3865cd93ebdb33""><img class=""icon-link"" title=""#福州大学考研[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>福州大学考研超话</a>",nan,5011561447689125,0,0,你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #福州大学考研[超话]#,5878659096,超话社区,https://weibo.com/u/5878659096,,北京,m,237742259,1720,27051,"2,912,301","5,990,786","57,364,835","66,267,922",超话社区官方微博
